sequence_id	label
phage_dsdna_NC_047814.1_f3000_0	1
phage_dsdna_NC_015287.1_f500_0	1
phage_dsdna_NC_031056.1_f500_1	1
phage_dsdna_NC_047818.1_f5000_0	1
phage_ino_NC_109830.1_f2000_0	1
phage_dsdna_NC_028980.1_f500_2	1
archvir_NC_028256.1_f500_1	1
phage_micro_NC_027642.1_f2000_0	1
phage_dsdna_NC_111353.1_f500_2	1
phage_dsdna_NC_022343.1_f500_2	1
phage_dsdna_NC_070839.1_f5000_0	1
phage_dsdna_NC_018282.1_f1000_0	1
phage_ino_NC_002363.1_f3000_0	1
phage_dsdna_NC_029002.1_f500_2	1
phage_dsdna_NC_073440.1_f1000_0	1
phage_dsdna_NC_015287.1_f2000_0	1
phage_dsdna_NC_031030.2_f2000_1	1
phage_dsdna_NC_073195.1_f1000_0	1
phage_dsdna_NC_018282.1_f1000_1	1
phage_dsdna_NC_054799.1_f500_1	1
phage_dsdna_NC_016563.1_f1000_1	1
phage_micro_NC_007818.1_f1000_0	1
phage_dsdna_NC_048043.1_f2000_0	1
phage_dsdna_NC_041941.1_f2000_0	1
phage_dsdna_NC_071026.1_f3000_0	1
phage_dsdna_NC_049470.1_f500_0	1
phage_dsdna_NC_015456.1_f500_2	1
phage_dsdna_NC_047767.1_f1000_1	1
phage_dsdna_NC_005356.1_f500_2	1
phage_dsdna_NC_022974.1_f3000_0	1
phage_dsdna_NC_052652.1_f2000_1	1
phage_dsdna_NC_028838.1_f500_2	1
phage_dsdna_NC_073443.1_f2000_1	1
phage_dsdna_NC_111488.1_f2000_0	1
phage_dsdna_NC_048064.1_f1000_1	1
phage_dsdna_NC_073037.1_f3000_0	1
phage_dsdna_NC_018282.1_f500_1	1
phage_dsdna_NC_004683.1_f2000_0	1
phage_dsdna_NC_073170.1_f2000_0	1
phage_dsdna_NC_071135.1_f2000_1	1
phage_dsdna_NC_022750.1_f5000_0	1
phage_dsdna_NC_070844.1_f2000_1	1
phage_dsdna_NC_042105.1_f500_0	1
phage_dsdna_NC_060131.1_f5000_0	1
phage_dsdna_NC_024206.1_f5000_0	1
phage_dsdna_NC_070839.1_f1000_1	1
phage_dsdna_NC_030945.1_f500_0	1
phage_dsdna_NC_048665.1_f500_0	1
phage_dsdna_NC_031239.1_f1000_1	1
phage_dsdna_NC_047813.1_f2000_1	1
phage_dsdna_NC_062779.1_f500_1	1
phage_dsdna_NC_015281.1_f500_1	1
phage_dsdna_NC_053210.1_f1000_0	1
phage_dsdna_NC_071026.1_f500_2	1
phage_dsdna_NC_011292.1_f5000_0	1
phage_dsdna_NC_028877.1_f3000_0	1
phage_dsdna_NC_049418.1_f3000_0	1
phage_dsdna_NC_070654.1_f500_1	1
phage_dsdna_NC_016164.1_f500_2	1
phage_dsdna_NC_021298.1_f500_1	1
phage_dsdna_NC_015265.1_f500_2	1
phage_dsdna_NC_021787.2_f500_2	1
phage_dsdna_NC_028746.1_f2000_1	1
phage_dsdna_NC_055824.1_f3000_0	1
phage_dsdna_NC_023862.1_f5000_0	1
phage_dsdna_NC_030949.1_f500_1	1
phage_dsdna_NC_047934.1_f2000_0	1
phage_dsdna_NC_054425.1_f2000_0	1
phage_dsdna_NC_070830.1_f500_1	1
phage_dsdna_NC_073198.1_f500_2	1
phage_dsdna_NC_018857.1_f500_1	1
phage_dsdna_NC_069745.1_f1000_0	1
phage_dsdna_NC_048198.1_f500_2	1
phage_dsdna_NC_047705.1_f3000_0	1
phage_dsdna_NC_055740.1_f5000_0	1
phage_dsdna_NC_030911.1_f2000_1	1
phage_dsdna_NC_019928.1_f2000_1	1
phage_dsdna_NC_027118.1_f5000_0	1
phage_micro_NC_007827.1_f2000_0	1
phage_dsdna_NC_079188.1_f3000_0	1
phage_dsdna_NC_030912.1_f2000_0	1
phage_dsdna_NC_031091.1_f1000_1	1
phage_dsdna_NC_031114.1_f5000_0	1
phage_dsdna_NC_047789.1_f500_2	1
phage_micro_NC_040349.1_f2000_0	1
phage_dsdna_NC_028951.1_f500_0	1
phage_dsdna_NC_070957.1_f2000_0	1
phage_ino_NC_073759.1_f5000_0	1
phage_dsdna_NC_025440.1_f500_2	1
phage_dsdna_NC_071015.1_f1000_1	1
phage_dsdna_NC_048144.1_f1000_0	1
phage_dsdna_NC_135731.1_f500_0	1
phage_micro_NC_007819.1_f2000_0	1
phage_dsdna_NC_047810.1_f1000_0	1
phage_dsdna_NC_009817.1_f500_1	1
phage_dsdna_NC_104266.1_f2000_1	1
phage_dsdna_NC_048045.1_f2000_0	1
phage_dsdna_NC_041955.1_f2000_0	1
phage_micro_NC_026665.1_f5000_0	1
phage_dsdna_NC_021787.2_f1000_1	1
phage_dsdna_NC_071072.1_f3000_0	1
phage_dsdna_NC_048662.1_f5000_0	1
phage_dsdna_NC_052966.1_f5000_0	1
phage_dsdna_NC_026595.1_f2000_0	1
phage_dsdna_NC_073336.1_f5000_0	1
phage_dsdna_NC_007581.1_f3000_0	1
phage_dsdna_NC_070842.1_f500_0	1
phage_dsdna_NC_070957.1_f1000_1	1
phage_dsdna_NC_070842.1_f500_1	1
phage_micro_NC_027638.1_f1000_1	1
phage_dsdna_NC_094493.1_f2000_1	1
phage_dsdna_NC_012741.1_f1000_1	1
archvir_NC_007409.1_f500_0	1
phage_dsdna_NC_055041.1_f500_0	1
phage_dsdna_NC_071039.1_f500_0	1
phage_dsdna_NC_027358.1_f1000_0	1
phage_dsdna_NC_028997.1_f5000_0	1
phage_dsdna_NC_054957.1_f500_0	1
phage_dsdna_NC_054663.1_f500_0	1
phage_dsdna_NC_111353.1_f500_0	1
phage_dsdna_NC_028754.1_f500_1	1
phage_dsdna_NC_022756.1_f3000_0	1
phage_dsdna_NC_062762.1_f500_2	1
phage_dsdna_NC_070830.1_f3000_0	1
phage_dsdna_NC_067217.1_f3000_0	1
phage_micro_NC_027646.1_f1000_0	1
phage_dsdna_NC_047734.1_f500_1	1
phage_dsdna_NC_069744.1_f500_0	1
phage_dsdna_NC_019419.2_f2000_0	1
archvir_NC_029020.1_f5000_0	1
phage_dsdna_NC_018272.1_f500_2	1
phage_ino_NC_075027.1_f2000_0	1
phage_dsdna_NC_054427.1_f1000_0	1
phage_dsdna_NC_023499.1_f500_2	1
phage_dsdna_NC_028754.1_f1000_0	1
phage_dsdna_NC_022773.1_f2000_0	1
phage_dsdna_NC_030947.1_f1000_1	1
phage_dsdna_NC_022968.1_f500_2	1
phage_dsdna_NC_054661.1_f1000_0	1
phage_dsdna_NC_041881.1_f2000_1	1
phage_dsdna_NC_014460.1_f2000_1	1
phage_dsdna_NC_031091.1_f500_0	1
phage_dsdna_NC_022744.1_f5000_0	1
phage_dsdna_NC_047901.1_f1000_1	1
phage_dsdna_NC_054782.1_f1000_1	1
phage_dsdna_NC_073051.1_f500_0	1
phage_dsdna_NC_073682.1_f500_1	1
phage_dsdna_NC_028870.1_f500_1	1
phage_dsdna_NC_067216.1_f3000_0	1
phage_dsdna_NC_062779.1_f500_0	1
phage_dsdna_NC_054718.1_f500_0	1
phage_dsdna_NC_105482.1_f2000_1	1
phage_ino_NC_075032.1_f500_1	1
phage_dsdna_NC_054955.1_f500_2	1
phage_micro_NC_030458.1_f5000_0	1
phage_dsdna_NC_041882.1_f2000_0	1
phage_dsdna_NC_016164.1_f500_0	1
phage_dsdna_NC_019726.1_f2000_1	1
phage_dsdna_NC_071068.1_f1000_1	1
phage_dsdna_NC_020081.2_f2000_0	1
phage_dsdna_NC_054661.1_f1000_1	1
phage_dsdna_NC_111353.1_f5000_0	1
phage_micro_NC_007819.1_f500_2	1
phage_dsdna_NC_047747.1_f1000_0	1
phage_dsdna_NC_073673.1_f1000_1	1
phage_dsdna_NC_054783.1_f1000_1	1
archvir_NC_048037.1_f5000_0	1
phage_dsdna_NC_042105.1_f2000_0	1
phage_dsdna_NC_052966.1_f1000_1	1
phage_ino_NC_075032.1_f1000_1	1
phage_dsdna_NC_053512.1_f1000_0	1
phage_ino_NC_002363.1_f5000_0	1
phage_ino_NC_008575.1_f500_0	1
phage_micro_NC_027645.1_f500_0	1
phage_micro_NC_027639.1_f2000_1	1
phage_dsdna_NC_030934.1_f500_0	1
phage_dsdna_NC_030908.1_f500_0	1
phage_dsdna_NC_062779.1_f1000_1	1
phage_dsdna_NC_067217.1_f1000_1	1
phage_dsdna_NC_055802.1_f5000_0	1
phage_dsdna_NC_015292.1_f2000_0	1
phage_dsdna_NC_030904.1_f500_1	1
phage_dsdna_NC_031058.1_f3000_0	1
phage_dsdna_NC_004313.1_f1000_0	1
phage_dsdna_NC_021311.1_f3000_0	1
phage_dsdna_NC_041881.1_f1000_1	1
phage_dsdna_NC_021798.1_f3000_0	1
phage_dsdna_NC_073198.1_f3000_0	1
phage_dsdna_NC_073590.1_f3000_0	1
phage_dsdna_NC_031050.1_f500_0	1
phage_dsdna_NC_029002.1_f1000_0	1
phage_dsdna_NC_050151.1_f3000_0	1
phage_dsdna_NC_027980.1_f2000_1	1
phage_dsdna_NC_031014.1_f500_1	1
phage_dsdna_NC_069747.1_f2000_1	1
phage_dsdna_NC_019919.2_f500_0	1
phage_ino_NC_075029.1_f2000_0	1
phage_dsdna_NC_028899.1_f1000_1	1
phage_dsdna_NC_067217.1_f500_0	1
phage_dsdna_NC_041986.1_f500_1	1
phage_dsdna_NC_049504.1_f5000_0	1
phage_dsdna_NC_047705.1_f5000_0	1
phage_dsdna_NC_022770.1_f500_1	1
phage_dsdna_NC_022974.1_f5000_0	1
phage_dsdna_NC_070948.1_f500_0	1
phage_dsdna_NC_109869.1_f500_2	1
phage_dsdna_NC_052981.1_f2000_0	1
phage_dsdna_NC_073170.1_f500_0	1
phage_dsdna_NC_007019.1_f2000_0	1
phage_dsdna_NC_109869.1_f3000_0	1
phage_dsdna_NC_023696.1_f2000_0	1
phage_dsdna_NC_019496.1_f1000_0	1
phage_dsdna_NC_022770.1_f5000_0	1
phage_dsdna_NC_051733.1_f3000_0	1
phage_dsdna_NC_048817.1_f500_2	1
phage_dsdna_NC_062760.1_f5000_0	1
phage_dsdna_NC_023731.1_f1000_1	1
phage_dsdna_NC_104266.1_f3000_0	1
phage_dsdna_NC_073195.1_f500_2	1
phage_dsdna_NC_013153.1_f2000_0	1
phage_dsdna_NC_070802.1_f500_1	1
phage_dsdna_NC_021343.1_f500_2	1
phage_dsdna_NC_048625.1_f500_0	1
phage_dsdna_NC_028968.1_f2000_1	1
phage_dsdna_NC_016764.1_f3000_0	1
phage_micro_NC_027648.1_f3000_0	1
phage_dsdna_NC_022757.1_f5000_0	1
phage_dsdna_NC_021798.1_f1000_0	1
phage_dsdna_NC_054785.1_f2000_1	1
phage_micro_NC_027633.1_f500_0	1
phage_dsdna_NC_027118.1_f2000_0	1
phage_dsdna_NC_013155.1_f5000_0	1
phage_dsdna_NC_055769.1_f2000_0	1
phage_dsdna_NC_028980.1_f2000_0	1
phage_micro_NC_007817.1_f500_1	1
phage_dsdna_NC_055878.1_f1000_1	1
phage_dsdna_NC_042042.1_f500_1	1
phage_ino_NC_003287.2_f5000_0	1
phage_dsdna_NC_049384.1_f5000_0	1
phage_dsdna_NC_105138.1_f1000_1	1
phage_dsdna_NC_047747.1_f2000_1	1
phage_dsdna_NC_070867.1_f1000_1	1
phage_dsdna_NC_023557.1_f2000_0	1
phage_dsdna_NC_011045.1_f5000_0	1
phage_micro_NC_007820.1_f5000_0	1
phage_dsdna_NC_073033.1_f500_1	1
phage_dsdna_NC_047724.1_f1000_0	1
phage_dsdna_NC_054432.1_f500_0	1
phage_dsdna_NC_105482.1_f500_2	1
phage_dsdna_NC_028869.1_f500_0	1
phage_dsdna_NC_048835.1_f2000_0	1
phage_dsdna_NC_070776.1_f1000_1	1
phage_dsdna_NC_055838.1_f1000_0	1
phage_dsdna_NC_018276.1_f2000_0	1
phage_dsdna_NC_048835.1_f5000_0	1
phage_ino_NC_055055.1_f500_2	1
phage_dsdna_NC_048180.1_f500_0	1
archvir_NC_048037.1_f2000_0	1
phage_ino_NC_026582.1_f3000_0	1
phage_dsdna_NC_024354.1_f1000_1	1
phage_dsdna_NC_054791.1_f500_2	1
phage_dsdna_NC_070844.1_f5000_0	1
phage_dsdna_NC_048817.1_f2000_0	1
phage_dsdna_NC_030694.1_f500_2	1
phage_dsdna_NC_069146.1_f5000_0	1
phage_dsdna_NC_105619.1_f1000_0	1
phage_micro_NC_040375.1_f3000_0	1
phage_dsdna_NC_016563.1_f5000_0	1
phage_dsdna_NC_074661.1_f3000_0	1
phage_micro_NC_027644.1_f3000_0	1
phage_dsdna_NC_049812.1_f1000_1	1
phage_dsdna_NC_047979.1_f3000_0	1
phage_dsdna_NC_028838.1_f3000_0	1
phage_dsdna_NC_042100.1_f500_2	1
phage_dsdna_NC_026593.1_f2000_0	1
phage_dsdna_NC_062762.1_f5000_0	1
phage_dsdna_NC_029001.1_f2000_1	1
phage_dsdna_NC_048631.1_f2000_1	1
phage_dsdna_NC_028750.1_f1000_0	1
phage_dsdna_NC_008201.1_f2000_1	1
phage_dsdna_NC_047989.1_f500_0	1
phage_ino_NC_073758.1_f500_2	1
phage_micro_NC_007823.1_f5000_0	1
phage_dsdna_NC_013152.1_f3000_0	1
phage_dsdna_NC_055832.1_f1000_1	1
phage_dsdna_NC_007581.1_f5000_0	1
phage_micro_NC_027646.1_f2000_1	1
phage_micro_NC_029014.1_f1000_0	1
phage_dsdna_NC_022064.1_f500_1	1
phage_dsdna_NC_073033.1_f500_2	1
phage_dsdna_NC_019455.1_f1000_0	1
phage_dsdna_NC_047834.1_f1000_1	1
phage_dsdna_NC_031253.1_f500_0	1
phage_dsdna_NC_048718.1_f2000_1	1
phage_ino_NC_073758.1_f5000_0	1
archvir_NC_074634.1_f1000_0	1
phage_dsdna_NC_049442.1_f2000_1	1
phage_dsdna_NC_011976.1_f500_1	1
phage_dsdna_NC_055769.1_f500_1	1
phage_dsdna_NC_031944.1_f500_2	1
phage_dsdna_NC_052991.1_f2000_1	1
phage_dsdna_NC_055782.1_f2000_1	1
phage_dsdna_NC_029073.1_f500_0	1
phage_dsdna_NC_073033.1_f3000_0	1
phage_dsdna_NC_021856.1_f500_1	1
phage_dsdna_NC_048790.1_f1000_0	1
phage_dsdna_NC_016652.1_f1000_1	1
archvir_NC_048037.1_f3000_0	1
phage_dsdna_NC_028848.1_f500_0	1
phage_dsdna_NC_021787.2_f500_1	1
phage_dsdna_NC_055837.1_f500_2	1
phage_dsdna_NC_055878.1_f5000_0	1
phage_dsdna_NC_071075.1_f1000_1	1
phage_dsdna_NC_062753.1_f500_1	1
phage_dsdna_NC_029001.1_f5000_0	1
phage_dsdna_NC_073056.1_f1000_0	1
phage_dsdna_NC_023862.1_f3000_0	1
archvir_NC_010152.1_f5000_0	1
phage_dsdna_NC_030694.1_f1000_1	1
phage_dsdna_NC_028661.1_f2000_1	1
phage_dsdna_NC_030912.1_f1000_1	1
phage_dsdna_NC_053000.1_f500_2	1
phage_dsdna_NC_012741.1_f3000_0	1
phage_dsdna_NC_048787.1_f2000_1	1
phage_micro_NC_022790.1_f500_2	1
phage_dsdna_NC_029059.1_f2000_1	1
phage_dsdna_NC_070702.1_f1000_0	1
phage_dsdna_NC_047722.1_f3000_0	1
phage_dsdna_NC_048871.1_f5000_0	1
phage_dsdna_NC_022752.1_f2000_1	1
archvir_NC_005892.1_f2000_0	1
phage_micro_NC_030458.1_f500_2	1
phage_dsdna_NC_018838.1_f1000_0	1
phage_dsdna_NC_048781.1_f2000_0	1
phage_dsdna_NC_031944.1_f1000_0	1
phage_dsdna_NC_070702.1_f500_2	1
phage_dsdna_NC_021301.1_f2000_0	1
phage_dsdna_NC_054793.1_f5000_0	1
phage_dsdna_NC_015283.1_f5000_0	1
phage_micro_NC_030472.1_f2000_1	1
phage_dsdna_NC_048662.1_f2000_0	1
phage_dsdna_NC_018278.1_f500_0	1
phage_dsdna_NC_105619.1_f2000_1	1
phage_dsdna_NC_048198.1_f5000_0	1
phage_dsdna_NC_022323.1_f1000_0	1
phage_dsdna_NC_055007.1_f500_1	1
phage_ino_NC_075030.1_f5000_0	1
phage_micro_NC_007822.1_f500_2	1
phage_dsdna_NC_047834.1_f500_1	1
phage_dsdna_NC_047974.1_f500_0	1
phage_dsdna_NC_014467.1_f3000_0	1
phage_ino_NC_025823.1_f2000_0	1
phage_dsdna_NC_054782.1_f5000_0	1
phage_dsdna_NC_028685.1_f1000_0	1
phage_dsdna_NC_011045.1_f2000_1	1
phage_dsdna_NC_047722.1_f5000_0	1
phage_dsdna_NC_060131.1_f3000_0	1
phage_dsdna_NC_073212.1_f500_2	1
phage_dsdna_NC_023557.1_f500_1	1
phage_dsdna_NC_048641.1_f2000_0	1
phage_dsdna_NC_031254.1_f5000_0	1
phage_dsdna_NC_051727.1_f500_2	1
phage_dsdna_NC_070956.1_f2000_0	1
phage_dsdna_NC_029078.1_f2000_1	1
phage_dsdna_NC_026010.1_f500_2	1
phage_dsdna_NC_042140.1_f1000_0	1
phage_dsdna_NC_073023.1_f2000_0	1
phage_dsdna_NC_016765.1_f2000_1	1
phage_dsdna_NC_009936.1_f5000_0	1
phage_dsdna_NC_073184.1_f1000_1	1
phage_dsdna_NC_047806.1_f1000_0	1
phage_dsdna_NC_041962.1_f3000_0	1
phage_dsdna_NC_042078.1_f2000_0	1
phage_dsdna_NC_007603.1_f500_0	1
phage_ino_NC_109830.1_f500_0	1
phage_dsdna_NC_027337.1_f2000_1	1
phage_dsdna_NC_008198.1_f500_1	1
phage_ino_NC_073759.1_f500_1	1
archvir_NC_005892.1_f500_2	1
phage_dsdna_NC_053000.1_f5000_0	1
phage_dsdna_NC_073056.1_f2000_1	1
phage_dsdna_NC_051724.1_f500_0	1
phage_dsdna_NC_019726.1_f1000_1	1
phage_dsdna_NC_048190.1_f2000_0	1
phage_dsdna_NC_049812.1_f5000_0	1
phage_dsdna_NC_031253.1_f1000_1	1
phage_dsdna_NC_054427.1_f1000_1	1
phage_dsdna_NC_048673.1_f500_0	1
phage_ino_NC_073760.1_f3000_0	1
archvir_NC_029314.1_f500_1	1
phage_dsdna_NC_041941.1_f5000_0	1
phage_dsdna_NC_021856.1_f2000_1	1
phage_dsdna_NC_024354.1_f2000_0	1
phage_micro_NC_027641.1_f500_1	1
phage_dsdna_NC_051711.1_f2000_1	1
phage_dsdna_NC_023605.1_f500_0	1
phage_dsdna_NC_047749.1_f1000_0	1
phage_dsdna_NC_029001.1_f1000_0	1
phage_micro_NC_007856.1_f1000_0	1
phage_dsdna_NC_048144.1_f3000_0	1
archvir_NC_029011.1_f500_0	1
phage_dsdna_NC_070776.1_f3000_0	1
phage_dsdna_NC_070817.1_f3000_0	1
phage_dsdna_NC_028685.1_f500_1	1
phage_ino_NC_005948.1_f1000_1	1
phage_dsdna_NC_021856.1_f3000_0	1
phage_dsdna_NC_028742.1_f5000_0	1
phage_dsdna_NC_055832.1_f5000_0	1
phage_dsdna_NC_023745.1_f500_2	1
phage_dsdna_NC_073095.1_f2000_1	1
phage_dsdna_NC_031933.1_f500_2	1
phage_dsdna_NC_062744.1_f3000_0	1
archvir_NC_028787.1_f1000_0	1
phage_dsdna_NC_135731.1_f3000_0	1
phage_dsdna_NC_047910.1_f500_1	1
phage_dsdna_NC_054147.1_f5000_0	1
phage_micro_NC_015785.1_f1000_0	1
phage_dsdna_NC_049936.1_f3000_0	1
phage_dsdna_NC_048036.1_f2000_1	1
phage_dsdna_NC_070918.1_f500_2	1
phage_dsdna_NC_055719.1_f3000_0	1
phage_dsdna_NC_007149.1_f5000_0	1
phage_dsdna_NC_070914.1_f3000_0	1
phage_dsdna_NC_028848.1_f1000_1	1
phage_dsdna_NC_026595.1_f2000_1	1
phage_dsdna_NC_029073.1_f3000_0	1
phage_dsdna_NC_016765.1_f2000_0	1
phage_ino_NC_103785.1_f3000_0	1
phage_dsdna_NC_011038.1_f500_0	1
archvir_NC_011217.1_f500_2	1
phage_dsdna_NC_049381.1_f1000_0	1
phage_dsdna_NC_051710.1_f500_0	1
phage_dsdna_NC_021861.1_f1000_0	1
archvir_NC_020882.1_f3000_0	1
phage_dsdna_NC_048190.1_f500_0	1
phage_dsdna_NC_016164.1_f1000_1	1
phage_dsdna_NC_070767.1_f500_0	1
phage_dsdna_NC_029104.1_f1000_0	1
phage_dsdna_NC_003444.1_f1000_0	1
phage_dsdna_NC_025471.1_f500_1	1
phage_dsdna_NC_021297.1_f500_2	1
phage_dsdna_NC_054452.1_f500_1	1
phage_dsdna_NC_070654.1_f500_0	1
phage_dsdna_NC_055782.1_f2000_0	1
phage_dsdna_NC_049855.1_f500_2	1
phage_dsdna_NC_024206.1_f500_2	1
phage_dsdna_NC_031258.1_f2000_0	1
phage_dsdna_NC_049355.1_f1000_1	1
phage_ino_NC_103785.1_f500_0	1
phage_dsdna_NC_049840.1_f2000_1	1
phage_dsdna_NC_055786.1_f3000_0	1
phage_dsdna_NC_005069.1_f2000_1	1
phage_dsdna_NC_048710.1_f5000_0	1
phage_micro_NC_001730.1_f3000_0	1
phage_micro_NC_027638.1_f2000_1	1
phage_dsdna_NC_018283.1_f500_0	1
phage_dsdna_NC_101820.1_f1000_0	1
phage_dsdna_NC_049812.1_f2000_1	1
phage_dsdna_NC_047974.1_f3000_0	1
phage_dsdna_NC_047983.1_f500_0	1
phage_dsdna_NC_048835.1_f2000_1	1
phage_dsdna_NC_049439.1_f1000_1	1
phage_dsdna_NC_073036.1_f500_2	1
phage_micro_NC_027647.1_f1000_1	1
phage_dsdna_NC_054676.1_f1000_1	1
phage_dsdna_NC_079145.1_f500_2	1
phage_dsdna_NC_073479.1_f3000_0	1
phage_dsdna_NC_109869.1_f500_0	1
phage_dsdna_NC_028924.1_f1000_1	1
phage_micro_NC_029014.1_f500_0	1
phage_dsdna_NC_031014.1_f500_2	1
phage_dsdna_NC_048171.1_f2000_0	1
phage_dsdna_NC_013152.1_f1000_1	1
phage_dsdna_NC_047708.1_f3000_0	1
phage_ino_NC_104950.1_f2000_0	1
phage_dsdna_NC_052991.1_f2000_0	1
phage_dsdna_NC_048834.1_f1000_0	1
phage_dsdna_NC_005356.1_f2000_1	1
phage_dsdna_NC_051724.1_f1000_1	1
phage_dsdna_NC_028765.1_f1000_1	1
phage_dsdna_NC_030949.1_f500_0	1
phage_dsdna_NC_130053.1_f500_0	1
phage_dsdna_NC_029104.1_f500_0	1
phage_dsdna_NC_055798.1_f1000_0	1
phage_dsdna_NC_073444.1_f1000_1	1
phage_dsdna_NC_079179.1_f5000_0	1
phage_ino_NC_103785.1_f2000_0	1
phage_dsdna_NC_004466.2_f5000_0	1
phage_dsdna_NC_073036.1_f3000_0	1
phage_dsdna_NC_071153.1_f500_1	1
phage_micro_NC_007819.1_f1000_1	1
phage_dsdna_NC_021854.1_f5000_0	1
phage_dsdna_NC_047722.1_f500_1	1
archvir_NC_074654.1_f5000_0	1
phage_dsdna_NC_005069.1_f500_2	1
phage_dsdna_NC_071039.1_f500_2	1
phage_dsdna_NC_023711.1_f2000_1	1
phage_dsdna_NC_024785.1_f2000_1	1
phage_dsdna_NC_009812.1_f2000_1	1
phage_dsdna_NC_031050.1_f1000_1	1
phage_dsdna_NC_004313.1_f2000_1	1
phage_dsdna_NC_024375.1_f3000_0	1
phage_dsdna_NC_048641.1_f500_2	1
phage_dsdna_NC_008583.1_f2000_0	1
phage_dsdna_NC_051585.1_f3000_0	1
phage_dsdna_NC_049809.1_f500_1	1
phage_dsdna_NC_016563.1_f500_0	1
phage_dsdna_NC_073476.1_f1000_0	1
phage_dsdna_NC_055759.1_f5000_0	1
phage_dsdna_NC_070802.1_f2000_0	1
phage_dsdna_NC_030934.1_f2000_1	1
phage_dsdna_NC_055786.1_f500_0	1
phage_dsdna_NC_025440.1_f5000_0	1
phage_dsdna_NC_105482.1_f5000_0	1
phage_dsdna_NC_070827.1_f1000_1	1
phage_dsdna_NC_054783.1_f500_2	1
phage_dsdna_NC_019726.1_f5000_0	1
phage_ino_NC_003287.2_f2000_0	1
phage_dsdna_NC_049366.1_f1000_0	1
phage_dsdna_NC_051713.1_f5000_0	1
phage_dsdna_NC_070918.1_f500_1	1
phage_dsdna_NC_004586.1_f500_2	1
phage_dsdna_NC_055797.1_f1000_0	1
phage_dsdna_NC_079179.1_f500_0	1
phage_dsdna_NC_018856.1_f1000_0	1
phage_dsdna_NC_031934.1_f5000_0	1
phage_dsdna_NC_073076.1_f2000_1	1
phage_dsdna_NC_019912.1_f500_1	1
phage_ino_NC_075032.1_f1000_0	1
phage_dsdna_NC_079185.1_f5000_0	1
phage_dsdna_NC_133255.1_f1000_1	1
phage_micro_NC_001741.1_f500_2	1
phage_dsdna_NC_062753.1_f1000_0	1
archvir_NC_029011.1_f500_1	1
phage_dsdna_NC_022343.1_f3000_0	1
phage_micro_NC_027644.1_f500_2	1
phage_dsdna_NC_023700.1_f5000_0	1
phage_dsdna_NC_070954.1_f500_0	1
phage_dsdna_NC_051653.1_f500_0	1
phage_dsdna_NC_048796.1_f500_1	1
phage_dsdna_NC_015456.1_f2000_1	1
phage_dsdna_NC_027351.1_f3000_0	1
phage_dsdna_NC_071072.1_f1000_0	1
phage_dsdna_NC_020858.2_f1000_0	1
phage_dsdna_NC_041964.1_f2000_1	1
phage_dsdna_NC_019726.1_f2000_0	1
phage_dsdna_NC_054716.1_f500_0	1
phage_dsdna_NC_054721.1_f500_1	1
phage_dsdna_NC_055755.1_f1000_1	1
phage_dsdna_NC_055802.1_f500_1	1
phage_dsdna_NC_055802.1_f2000_0	1
phage_dsdna_NC_054718.1_f2000_0	1
phage_dsdna_NC_048790.1_f2000_1	1
phage_dsdna_NC_049366.1_f500_1	1
phage_dsdna_NC_071026.1_f500_0	1
phage_ino_NC_008575.1_f1000_1	1
phage_dsdna_NC_047782.1_f5000_0	1
phage_ino_NC_073750.1_f500_2	1
phage_dsdna_NC_028746.1_f500_0	1
phage_dsdna_NC_021787.2_f500_0	1
phage_dsdna_NC_048744.1_f2000_1	1
phage_ino_NC_074762.1_f500_2	1
phage_dsdna_NC_021556.1_f1000_0	1
phage_dsdna_NC_009737.2_f500_1	1
phage_ino_NC_073758.1_f1000_1	1
phage_dsdna_NC_019928.1_f500_2	1
phage_dsdna_NC_021349.1_f2000_1	1
phage_dsdna_NC_041882.1_f1000_1	1
phage_micro_NC_007822.1_f2000_0	1
phage_dsdna_NC_015456.1_f5000_0	1
archvir_NC_074654.1_f1000_1	1
phage_dsdna_NC_041882.1_f1000_0	1
phage_dsdna_NC_050151.1_f500_1	1
phage_dsdna_NC_071135.1_f500_1	1
phage_dsdna_NC_073049.1_f500_2	1
phage_dsdna_NC_105619.1_f1000_1	1
phage_dsdna_NC_030694.1_f2000_1	1
phage_dsdna_NC_049410.1_f3000_0	1
phage_dsdna_NC_133255.1_f3000_0	1
phage_micro_NC_040374.1_f1000_1	1
phage_dsdna_NC_003315.1_f3000_0	1
phage_dsdna_NC_049812.1_f3000_0	1
phage_dsdna_NC_070965.1_f3000_0	1
phage_dsdna_NC_018283.1_f500_1	1
phage_micro_NC_007461.1_f2000_1	1
phage_dsdna_NC_048835.1_f1000_0	1
phage_ino_NC_004306.1_f500_2	1
phage_dsdna_NC_073054.1_f500_1	1
phage_dsdna_NC_011344.1_f500_2	1
phage_dsdna_NC_042084.1_f3000_0	1
phage_dsdna_NC_074661.1_f500_2	1
phage_dsdna_NC_070876.1_f5000_0	1
phage_micro_NC_001330.1_f5000_0	1
phage_dsdna_NC_007056.1_f1000_0	1
phage_dsdna_NC_049354.1_f500_2	1
phage_dsdna_NC_028694.1_f500_1	1
phage_dsdna_NC_041986.1_f500_0	1
phage_dsdna_NC_073440.1_f2000_1	1
phage_dsdna_NC_002185.1_f1000_1	1
phage_dsdna_NC_005354.1_f1000_1	1
